material,short_text,supplier/supplying_plant,order_quantity,net_price,total_spend,material_group,plant
64000978.0,Pre filter G4 592x592x48,200301     AEROFILL FILTERS,168.0,28.67,4816.56,28,HP01
64000979.0,bag filter F7 287x592x600,200301     AEROFILL FILTERS,1.0,21.02,21.02,28,HP01
64000980.0,bag filter F7 490x592x600,200301     AEROFILL FILTERS,4.0,24.85,99.4,28,HP01
64000981.0,bag filter F7 592x287x292,200301     AEROFILL FILTERS,2.0,21.98,43.96,28,HP01
64000982.0,bag filter F7 592x287x600,200301     AEROFILL FILTERS,22.0,24.85,546.7,28,HP01
64000983.0,bag filter F7 592x592x534,200301     AEROFILL FILTERS,12.0,26.28,315.36,28,HP01
64000984.0,bag filter F7 592x287x534,200301     AEROFILL FILTERS,1.0,23.41,23.41,28,HP01
64000985.0,bag filter F7 592x592x292,200301     AEROFILL FILTERS,1.0,23.89,23.89,28,HP01
64000986.0,bag filter F7 592x592x600,200301     AEROFILL FILTERS,27.0,27.71,748.1700000000001,28,HP01
64000987.0,bag filter F9 290x590x500,200301     AEROFILL FILTERS,1.0,21.02,21.02,28,HP01
64000988.0,bag filter F9 592x287x296,200301     AEROFILL FILTERS,16.0,119.46,1911.36,28,HP01
64000989.0,bag filter F9 592x287x600,200301     AEROFILL FILTERS,8.0,25.8,206.4,28,HP01
64000990.0,bag filter F9 592x592x296,200301     AEROFILL FILTERS,19.0,148.13,2814.47,28,HP01
64000991.0,bag filter F9 490x592x600,200301     AEROFILL FILTERS,4.0,25.8,103.2,28,HP01
64000992.0,bag filter F9 590x490x500,200301     AEROFILL FILTERS,4.0,25.8,103.2,28,HP01
64000993.0,bag filter F9 592x592x600,200301     AEROFILL FILTERS,16.0,28.67,458.72,28,HP01
22000220.0,Leaflet Arican,200323     Umm Al Quwain Manufacturing,6850.0,0.11,753.5,74,HP01
22000219.0,Box Arican 1mg Tab 28's,200323     Umm Al Quwain Manufacturing,6850.0,0.34,2329.0,75,HP01
62000512.0,Hose Pipe 100X120 mm,300021     AMI POLYMER PVT. LTD.,10.0,221.0,2210.0,22,LP01
62000513.0,Glatt PCS Hose Pipe 64X76 mm,300021     AMI POLYMER PVT. LTD.,20.0,121.0,2420.0,22,LP01
62000514.0,Glatt coating Hose Pipe 6X12 mm,300021     AMI POLYMER PVT. LTD.,20.0,9.31,186.20000000000002,22,LP01
62000515.0,Glatt coating Hose Pipe 12.5X20 mm,300021     AMI POLYMER PVT. LTD.,50.0,16.89,844.5,22,LP01
62000516.0,GLatt coating Hose Pipe 6.4X11.2 mm,300021     AMI POLYMER PVT. LTD.,20.0,9.31,186.20000000000002,22,LP01
62000517.0,Hose Pipe 18.2X27.8 mm,300021     AMI POLYMER PVT. LTD.,50.0,24.29,1214.5,22,LP01
62000518.0,Hose Pipe 38.2X45.5 mm,300021     AMI POLYMER PVT. LTD.,50.0,68.01,3400.5000000000005,22,LP01
62000332.0,Wooden Pallet,200375     Rapid Gulf Wood Industries,100.0,26.5,2650.0,22,LP01
63000960.0,Moxifloxacin for peak ID-A 10mg_Y0002099,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,20.0,703.25,14065.0,162,LP01
63001431.0,Moxifloxacin for SST CRS 10mg_Y0002078,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,809.95,809.95,162,LP01
63001108.0,Aspirin 500mg_1044006,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1445.3,1445.3,162,LP01
63000937.0,Vardenafil for SST 10mg_Y001648,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,20.0,911.8,18236.0,162,LP01
63001427.0,Levofloxacin RC-A 25mg_1362114,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,4612.35,9224.7,162,LP01
63001392.0,Amlodipine RC-A 25mg_1029512,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,4287.4,8574.8,162,LP01
13000725.0,Montelukast racemate CRS cat no.Y0001433,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,3.0,680.0,2040.0,162,LP01
63001214.0,Montelukast S-Isomer 20mg_VL510005,300079     SIMSON PHARMA LIMITED,1.0,300.0,300.0,162,LP01
,Levocetirizine 5MG Tablets Punches,300001     PARLE ELIZABETH TOOLS PRIVATE LIMIT,32.0,133.6,4275.2,4,LP01
71000170.0,SMEPAC Test,300193     Vanguard Industrial Hygiene Laborat,1.0,22849.35,22849.35,54,HP01
71000049.0,Calibration,200055     JANSAL CALIBRATION SERVICES,1.0,875.0,875.0,54,LP01
,Glowes Leak Test Adapter,200100     SPACETECH TECHNICAL SERVICES,1.0,4550.0,4550.0,40,HP01
,Respiratory system JSP,200494     alkhalij enterprises LLC,5.0,3610.0,18050.0,4,HP01
62000522.0,TH2A2PRSL Filters,200494     alkhalij enterprises LLC,5.0,310.02,1550.1,22,HP01
62000523.0,White Nylon Head top Hood,200494     alkhalij enterprises LLC,5.0,360.01,1800.05,22,HP01
,220 gm Analytical Balance with Printer,200040     HIMATRIX MEASUREMENTS EQUIPMENTS LL,4.0,8479.0,33916.0,4,HP01
,300 Kg Platform Balance with Printer,200099     ARAB SCALE TRADING LLC,2.0,19350.0,38700.0,4,HP01
,30 Kg Platform Balance with Printers,200099     ARAB SCALE TRADING LLC,4.0,11750.0,47000.0,4,HP01
21000007.0,Cold Forming Alu Alu 224mm 135µ,200052     TECHNICAL ALUMINIUM FOIL CO LLC,400.0,25.0,10000.0,2,LP01
64000994.0,Amber 81 UV Film,300192     Madico Inc,30.05,26.96,810.148,44,HP01
62000156.0,Diesel,200036     EUROPE GENERAL TRANSPORTING,8000.0,9.5,76000.0,22,LP01
,Site Improvement Plan & Consultancy,200497     Valleymoon Goods Wholsalers LLC,1.0,1949589.0,1949589.0,4,LP01
63000302.0,TLC Silica gel 60 F254 - 20x20cm,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,210.0,210.0,35,LP01
63001522.0,"MillexHV_PVDF,0.45 µm_SLHV033NK_1000/pk",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,3000.0,3000.0,35,LP01
63000318.0,L-Isoleucine_73-32-5,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,305.0,305.0,35,LP01
13000652.0,Capillary tube Catalog no. 764500-0020,200395     SAFFRON CHEMICALS & LAB SUPPLIES TR,1.0,12.0,12.0,35,LP01
13000600.0,"GC graphite ferrule, Cat:20213, Restek",200295     NAHLA MEDICAL SUPPLIES,1.0,280.0,280.0,35,LP01
63001514.0,Shimadzu HPLC D2 Lamp Part no. 228-63621,200295     NAHLA MEDICAL SUPPLIES,1.0,3500.0,3500.0,200,LP01
63001636.0,GC graphite ferrule Cat:20212_10pK,200295     NAHLA MEDICAL SUPPLIES,1.0,280.0,280.0,35,LP01
63001637.0,221-75597-08 Jet Assy FID,200295     NAHLA MEDICAL SUPPLIES,1.0,1050.0,1050.0,35,LP01
71000094.0,SAP AMS,200131     INFLEXION TECH FZC,12.0,27525.0,330300.0,54,LP01
62000241.0,Pif Paf Spray,200058     CHEMEX HYGIENE CONCEPTS LLC,5.0,8.0,40.0,52,LP01
62000341.0,VELCRO MOP SET 47CM,200058     CHEMEX HYGIENE CONCEPTS LLC,5.0,45.0,225.0,52,LP01
63001009.0,Anastrozole RS STD,300072     COUNCIL OF EUROPE - EDQM,500.0,79.0,39500.0,22,HP01
22000270.0,Leaflet Misarven A 80/5mg,200323     Umm Al Quwain Manufacturing,7900.0,0.13,1027.0,74,LP01
22000268.0,Leaflet Misarven A 40/5mg,200323     Umm Al Quwain Manufacturing,8000.0,0.12,960.0,74,LP01
22000271.0,Leaflet Misarven A 80/10mg,200323     Umm Al Quwain Manufacturing,8100.0,0.13,1053.0,74,LP01
22000276.0,Leaflet Proglitab MR 60mg,200323     Umm Al Quwain Manufacturing,4300.0,0.19,817.0,74,LP01
22000266.0,Box Misarven A 80/5mg Tab 30's,200221     AL NAKHEEL PRINTERS AND STATIONERS,7900.0,0.37,2923.0,75,LP01
22000264.0,Box Misarven A 40/5mg Tab 30's,200221     AL NAKHEEL PRINTERS AND STATIONERS,8000.0,0.37,2960.0,75,LP01
22000267.0,Box Misarven A 80/10mg Tab 30's,200221     AL NAKHEEL PRINTERS AND STATIONERS,8100.0,0.37,2997.0,75,LP01
22000275.0,Box Proglitab MR 60mg Tab 30's,200221     AL NAKHEEL PRINTERS AND STATIONERS,4300.0,0.37,1591.0,75,LP01
13000705.0,Quartz Crucible 100mL Cat No.08-072F,200483     DIEM HEALTHCARE FZ-LLC,2.0,1370.0,2740.0,35,LP01
13000381.0,Potassium pyroantimonate CAS:12208-13-8,200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,1.0,195.0,195.0,35,LP01
63001646.0,Abiraterone SS Mixture (20 mg),200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,60.0,5000.0,300000.0,35,HP01
63001647.0,PSC120-3C18ACE-EPS-150x3mm-15CF18APSG,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,3100.0,6200.0,35,HP01
63001648.0,"LunaC18-100Å-4.6x30mm, 5µ_00A-4252-E0",200495     ANALYTICA ONE SCIENTIFIC &  LABORAT,2.0,2090.0,4180.0,35,HP01
63000320.0,Methanol HPLC Grade_67-56-1,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,20.0,85.0,1700.0,35,LP01
63000751.0,Acetonitrile HPLC Grade - 4L - Merck ##,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,40.0,160.0,6400.0,35,LP01
63000008.0,"Inertsil ODS-3_4.6x250,5µ_5020-01732",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,3242.0,3242.0,35,LP01
63001145.0,m-cresol_2303-01-07,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,550.0,550.0,35,LP01
63000674.0,Acetone_67-64-1,200395     SAFFRON CHEMICALS & LAB SUPPLIES TR,1.0,78.0,78.0,35,LP01
63000891.0,Hydrochloric acid fuming (37%)_7647-01-0,200395     SAFFRON CHEMICALS & LAB SUPPLIES TR,2.0,70.0,140.0,35,LP01
63000879.0,Airtec - Zero Air Gas Cylinder Refill,200189     AL RUWAIS INDUSTRIAL GASES CO. LLC,2.0,675.0,1350.0,35,LP01
71000021.0,steel stair case open and install,200311     MAROUSH ALUMINIUM &,2.0,2250.0,4500.0,54,HP01
,Cupboard,200179     RITMO OFFICE INOVATION,4.0,990.0,3960.0,4,HP01
,Office Desk.,200179     RITMO OFFICE INOVATION,3.0,590.0,1770.0,4,HP01
,Office Chair.,200179     RITMO OFFICE INOVATION,6.0,350.0,2100.0,4,HP01
,Office Desk.,200179     RITMO OFFICE INOVATION,1.0,590.0,590.0,4,HP01
62000232.0,Vivian Dust Pan Set,200058     CHEMEX HYGIENE CONCEPTS LLC,6.0,18.0,108.0,52,LP01
,Anti-Vibration Table for Balance,200311     MAROUSH ALUMINIUM &,6.0,800.0,4800.0,4,HP01
62000491.0,Trousers and Shirt,200284     AL KAMAL UNIFORM,30.0,80.0,2400.0,22,HP01
,Standard Weight for Balance (20 Kg),200040     HIMATRIX MEASUREMENTS EQUIPMENTS LL,24.0,906.16,21747.84,4,HP01
,Standard Weight for Balance (10Kg),200040     HIMATRIX MEASUREMENTS EQUIPMENTS LL,8.0,573.4,4587.2,4,HP01
,Standard Weight for Balance (5Kg),200040     HIMATRIX MEASUREMENTS EQUIPMENTS LL,8.0,344.04,2752.32,4,HP01
,Standard Weight for Balance (2Kg),200040     HIMATRIX MEASUREMENTS EQUIPMENTS LL,4.0,203.04,812.16,4,HP01
64000941.0,Guk roller KOMBIFALZWALZE 1,300182     GUK-Falzmaschinen Griesser,3.0,321.0,963.0,40,LP01
64000942.0,Guk roller KOMBIFALZWALZE 2,300182     GUK-Falzmaschinen Griesser,2.0,321.0,642.0,40,LP01
64000943.0,Guk roller KOMBIFALZWALZE 4,300182     GUK-Falzmaschinen Griesser,1.0,321.0,321.0,40,LP01
64000951.0,GUK Toothed belt 240L075,300182     GUK-Falzmaschinen Griesser,1.0,19.6,19.6,40,LP01
64000952.0,GUK Sliding block left,300182     GUK-Falzmaschinen Griesser,2.0,88.0,176.0,40,LP01
64000953.0,GUK Spring plate,300182     GUK-Falzmaschinen Griesser,2.0,3.2,6.4,40,LP01
64000954.0,GUK Tension spring,300182     GUK-Falzmaschinen Griesser,1.0,17.6,17.6,40,LP01
64000955.0,GUK Intake device complete,300182     GUK-Falzmaschinen Griesser,2.0,44.9,89.8,40,LP01
64000956.0,"GUK Suction nozzle, 3mm",300182     GUK-Falzmaschinen Griesser,1.0,79.4,79.4,40,LP01
64000957.0,"GUK Suction nozzle, 4mm",300182     GUK-Falzmaschinen Griesser,1.0,79.4,79.4,40,LP01
64000958.0,GUK Holding tongue,300182     GUK-Falzmaschinen Griesser,1.0,64.2,64.2,40,LP01
64000959.0,GUK Tension spring for holding,300182     GUK-Falzmaschinen Griesser,1.0,28.2,28.2,40,LP01
64000960.0,GUK Intermediate wheel,300182     GUK-Falzmaschinen Griesser,1.0,140.2,140.2,40,LP01
64000961.0,GUK Leaf spring,300182     GUK-Falzmaschinen Griesser,4.0,15.7,62.8,40,LP01
64000962.0,GUK Tension spring,300182     GUK-Falzmaschinen Griesser,1.0,12.3,12.3,40,LP01
64000963.0,GUK Short stroke cylinder,300182     GUK-Falzmaschinen Griesser,1.0,108.2,108.2,40,LP01
62000473.0,Gloves for the machine,300190     Jung Gummitechnik GmbH,10.0,508.11,5081.1,168,HP01
62000504.0,Static Silicone Gasket (Jugitec),300190     Jung Gummitechnik GmbH,10.0,19.81,198.1,22,HP01
62000473.0,Gloves for Machine,300191     PIERCAN,10.0,157.25,1572.5,168,HP01
62000504.0,Static Silicone Gasket (Piercan),300191     PIERCAN,10.0,25.31,253.1,22,HP01
,"Levocetirizine Dihyd 5mg, 10's BLS Parts",300104     PRODIECO LIMITED,1.0,15573.75,15573.75,4,LP01
62000476.0,Self-Sealable Plastic Bags,200307     GALAXY,1000.0,0.14,140.0,22,HP01
62000476.0,Self-Sealable Plastic Bags,200307     GALAXY,1000.0,0.52,520.0,22,HP01
62000220.0,Disposable Latex Gloves (PF) M,200044     DHOFAR GLOBAL TRADING CO.LLC,120.0,9.0,1080.0,52,LP01
62000221.0,Disposable Latex Gloves PF Size L 100' S,200044     DHOFAR GLOBAL TRADING CO.LLC,99.0,9.0,891.0,52,LP01
62000209.0,Autocut Roll Tissue,200044     DHOFAR GLOBAL TRADING CO.LLC,22.0,50.0,1100.0,52,LP01
62000210.0,Toilet Tissue Roll 2PLY,200044     DHOFAR GLOBAL TRADING CO.LLC,3.0,85.0,255.0,52,LP01
62000421.0,Airfreshner refill  100 ML Kp,200044     DHOFAR GLOBAL TRADING CO.LLC,214.0,14.0,2996.0,52,LP01
64000551.0,Aquatreat 3500 Oxygen Scavenger,200008     GRADIANT INDUSTRIES - L.L.C - S.P.C,125.0,7.0,875.0,142,LP01
64000546.0,Aquatreat CI 6643 Corrosion Inhibitor,200008     GRADIANT INDUSTRIES - L.L.C - S.P.C,100.0,8.4,840.0,142,LP01
64000947.0,Siemens Combi Valve DN20,200493     APEX GLOBAL SOLUTIONS LLC,1.0,798.0,798.0,40,HP01
64000948.0,Siemens Actuator 100N,200493     APEX GLOBAL SOLUTIONS LLC,1.0,779.0,779.0,134,HP01
,SS Cart with handle,200311     MAROUSH ALUMINIUM &,6.0,1850.0,11100.0,4,HP01
,SS secured Cart with Drawers,200311     MAROUSH ALUMINIUM &,10.0,1800.0,18000.0,4,HP01
,SS Secured Cage,200311     MAROUSH ALUMINIUM &,4.0,2300.0,9200.0,4,HP01
,SS Table Perforated,200311     MAROUSH ALUMINIUM &,2.0,1650.0,3300.0,4,HP01
,SS Waste Cages,200311     MAROUSH ALUMINIUM &,4.0,1350.0,5400.0,4,HP01
,SS Paper Holder A4 Size,200311     MAROUSH ALUMINIUM &,30.0,150.0,4500.0,4,HP01
,SS Racks for the Change Parts,200311     MAROUSH ALUMINIUM &,2.0,2500.0,5000.0,4,HP01
,SS Racks for Change Parts,200311     MAROUSH ALUMINIUM &,2.0,2200.0,4400.0,4,HP01
,SS Racks for Change Parts,200311     MAROUSH ALUMINIUM &,2.0,2350.0,4700.0,4,HP01
,SS Racks for Change Parts,200311     MAROUSH ALUMINIUM &,1.0,2350.0,2350.0,4,HP01
63000339.0,Tryptone Soya Broth -M011,200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,10.0,90.0,900.0,35,LP01
63001639.0,Tips 200µl (0.200ml),200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,5.0,25.0,125.0,35,LP01
63001347.0,Tween 80 (Himedia GRM159),200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,12.0,80.0,960.0,35,LP01
63000333.0,Petri dishes (90mm *14.2mm),200192     AL FAHIM HEALTHCARE SOLUTIONS LLC,25.0,175.0,4375.0,35,LP01
67000201.0,CRP-Tissue box holder,200303     AL JIHAD OFFICE,10.0,50.0,500.0,47,LP01
67000202.0,CRP- Face mask holder,200303     AL JIHAD OFFICE,5.0,37.0,185.0,47,LP01
71000194.0,Fortigate 60F Renewal,200054     EMTECH COMPUTER CO. LLC,1.0,1475.0,1475.0,54,LP01
13000430.0,Monobasic Na phosphate. H2O-10049-21-5,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,320.0,640.0,35,LP01
22000075.0,Box Crestocan 20mg Tab 30's,200323     Umm Al Quwain Manufacturing,17100.0,0.19,3249.0,75,LP01
71000050.0,compressed air qualification,200055     JANSAL CALIBRATION SERVICES,1.0,5800.0,5800.0,54,HP01
71000050.0,compressed air qualification,200055     JANSAL CALIBRATION SERVICES,1.0,5800.0,5800.0,54,HP01
71000176.0,PDE Report,300026     INDIVIRTUS HEALTHCARE SERVICES PVT,2.0,300.0,600.0,54,LP01
22000203.0,Box Valdican-H 80/12.5mg Tab 30's,200200     RASHID PRINTERS & STATIONERS LLC,11000.0,0.3,3300.0,74,LP01
22000202.0,Leaflet Valdican-H,200200     RASHID PRINTERS & STATIONERS LLC,16750.0,0.14,2345.0,74,LP01
22000204.0,Box Valdican-H 160/12.5mg Tab 30's,200200     RASHID PRINTERS & STATIONERS LLC,5750.0,0.45,2587.5,74,LP01
,Rolling Staircase Ladder,200481     AL BAWADI METAL INDUSTRIES LLC,3.0,1150.31,3450.93,4,HP01
,Dual Purpose Ladder,200481     AL BAWADI METAL INDUSTRIES LLC,7.0,263.61,1845.27,4,HP01
,MD Platform Ladder,200481     AL BAWADI METAL INDUSTRIES LLC,2.0,71.9,143.8,4,HP01
,SS Scoop (0.25Kg),300180     Sampling Systems Ltd,3.0,73.5,220.5,4,HP01
,SS Scoop (0.5Kg),300180     Sampling Systems Ltd,3.0,76.7,230.10000000000002,4,HP01
,SS Scoop (1Kg),300180     Sampling Systems Ltd,2.0,84.2,168.4,4,HP01
,SS Scoop (2Kg),300180     Sampling Systems Ltd,2.0,126.7,253.4,4,HP01
62000480.0,Plastic Measuring Cylinder (5 Liters),200226     CHEMSTOCK LLC,5.0,50.0,250.0,160,HP01
64000944.0,R134a Gas Refrigerant,200485     Al Jassim Cooling AC Spare Parts,8.0,435.0,3480.0,183,LP01
21000060.0,Alu Foil Valdican-H 80/12.5 tab 128mm25µ,200052     TECHNICAL ALUMINIUM FOIL CO LLC,60.0,34.0,2040.0,2,LP01
21000061.0,Alu Foil Valdican-H 160/12.5tab 128mm25µ,200052     TECHNICAL ALUMINIUM FOIL CO LLC,50.0,34.0,1700.0,2,LP01
71000020.0,Cylinder Charge Al Foil Printing,200052     TECHNICAL ALUMINIUM FOIL CO LLC,2.0,800.0,1600.0,54,LP01
,Black Trays for Punches and Dies,300038     PHARMACHINE MFG. CO.,4.0,0.0,0.0,4,HP01
63000879.0,Airtec - Zero Air Gas Cylinder Refill,200189     AL RUWAIS INDUSTRIAL GASES CO. LLC,1.0,675.0,675.0,35,HP01
62000321.0,Shrink wrap,200307     GALAXY,18.0,16.34,294.12,22,HP01
62000325.0,50x70 clear polybag,200307     GALAXY,5.0,145.0,725.0,22,HP01
62000323.0,70x120 clear polybag,200307     GALAXY,5.0,145.0,725.0,22,HP01
62000267.0,White Garbage Bag (60X90cm),200044     DHOFAR GLOBAL TRADING CO.LLC,20.0,6.5,130.0,22,HP01
62000474.0,Yellow Waste Bag (60X90cm),200044     DHOFAR GLOBAL TRADING CO.LLC,40.0,6.75,270.0,22,HP01
62000160.0,First aid kit - Small with Consumable,200484     SAFEX BUILDING MATERIALS,2.0,70.0,140.0,44,HP01
62000160.0,First aid kit - Small with Consumable,200484     SAFEX BUILDING MATERIALS,2.0,70.0,140.0,44,HP01
71000049.0,Calibration,200055     JANSAL CALIBRATION SERVICES,10.0,127.5,1275.0,54,HP01
63001616.0,Sterility test canister,200003     GULF SCIENTIFIC CORPORATION LLC,1.0,1145.2,1145.2,35,HP01
63001621.0,De-pyrogen tips 1000 μL,200170     NEO SMART LABORATORY EQUIPMENT,1.0,188.0,188.0,35,HP01
63000415.0,Mobile phase Bottle_250 ml,200395     SAFFRON CHEMICALS & LAB SUPPLIES TR,20.0,14.5,290.0,35,HP01
63000416.0,Mobile phase Bottle_500 ml,200395     SAFFRON CHEMICALS & LAB SUPPLIES TR,10.0,18.5,185.0,35,HP01
63000419.0,Mobile phase Bottle_1L,200395     SAFFRON CHEMICALS & LAB SUPPLIES TR,10.0,24.0,240.0,35,HP01
63000418.0,Mobile phase Bottle_5L,200395     SAFFRON CHEMICALS & LAB SUPPLIES TR,3.0,265.0,795.0,35,HP01
63000378.0,Volumetric Flask_25ml,200395     SAFFRON CHEMICALS & LAB SUPPLIES TR,10.0,18.0,180.0,35,HP01
63000376.0,Volumetric Flask_50 ml,200395     SAFFRON CHEMICALS & LAB SUPPLIES TR,10.0,18.0,180.0,35,HP01
63000379.0,Volumetric Flask_100 ml,200395     SAFFRON CHEMICALS & LAB SUPPLIES TR,10.0,20.0,200.0,35,HP01
63000381.0,Volumetric Flask_250ml_Amber,200395     SAFFRON CHEMICALS & LAB SUPPLIES TR,10.0,35.0,350.0,35,HP01
63000377.0,Volumetric Flask_1000ml,200395     SAFFRON CHEMICALS & LAB SUPPLIES TR,10.0,45.0,450.0,35,HP01
63000382.0,Volumetric Flask_500 ml,200395     SAFFRON CHEMICALS & LAB SUPPLIES TR,10.0,32.0,320.0,35,HP01
13000446.0,HPLC 2.0ml Auto sampler Vials (CLEAR),200395     SAFFRON CHEMICALS & LAB SUPPLIES TR,10.0,75.0,750.0,35,HP01
63001323.0,Potasium dichromate soln_PC_1.04660.0001,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1135.0,1135.0,162,HP01
63001334.0,UV_VIS STD 5 Toluene_PC_1.08165.0001,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1360.0,1360.0,162,HP01
63000895.0,Caffiene 200mg_1085003,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1700.0,1700.0,35,HP01
63001547.0,Duran 150ml glass bottle,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,50.0,17.5,875.0,35,HP01
63000417.0,Mobile phase Bottle_2L,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,5.0,50.0,250.0,35,HP01
63001619.0,Clostridial agar,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,234.0,234.0,35,HP01
63001617.0,Clostridium Sporogenes,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,960.0,960.0,35,HP01
63000380.0,Volumetric Flask_200 ml_Amber,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,10.0,44.0,440.0,35,HP01
13000518.0,"Potassium dichromate sol Merck,PN:104660",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1135.0,1135.0,35,HP01
13000522.0,"Potassium dichromate sol Merck,PN:108160",200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1135.0,1135.0,162,HP01
63000759.0,Potassium chloride solution_1.08164.0001,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,1135.0,1135.0,162,HP01
63000751.0,Acetonitrile HPLC Grade - 4L - Merck ##,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,4.0,165.0,660.0,35,HP01
63000320.0,Methanol HPLC Grade_67-56-1,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,15.0,85.0,1275.0,35,HP01
64000938.0,BMS Isolation Transformer,300181     Boardman Transformers Ltd,2.0,52.0,104.0,26,LP01
13000698.0,pH buffer 1.68 (Cat.no. 15-200-906),200226     CHEMSTOCK LLC,3.0,52.0,156.0,35,LP01
13000699.0,pH buffer 12.45 (Cat.no. 047322.K7),200226     CHEMSTOCK LLC,3.0,100.0,300.0,35,LP01
63000972.0,Di-Sod hyd orthophosp 2H20_10028-24-7,200226     CHEMSTOCK LLC,2.0,50.0,100.0,142,LP01
63001632.0,DECON 90_ 1310-58-3,200395     SAFFRON CHEMICALS & LAB SUPPLIES TR,1.0,510.0,510.0,157,LP01
13000700.0,Chlorobenzhydryl Pipe Cas no.300543-56-0,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,2.0,1100.0,2200.0,162,LP01
13000407.0,"Citric Acid  Cas:77-92-9, Merck",200277     CORAL LABORATORIES & CHEMICALS,2.0,50.0,100.0,35,LP01
13000573.0,Diclofenac RC-A CASNO:1188811,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,100.0,1600.0,160000.0,162,LP01
63000679.0,Sodium Hydroxide_1310-73-2,200004     LABORATORY SCIENTIFIC SUPPLIES F.Z.,1.0,75.0,75.0,35,LP01
67000197.0,CRP-Car sunshade (ADCAN),200470     MILKY WAY TRADING L.L.C,500.0,15.0,7500.0,47,LP01
67000198.0,Prd- Mouse pad (Etorican & Febucan),200470     MILKY WAY TRADING L.L.C,500.0,9.0,4500.0,47,LP01
67000199.0,Prd-Plastic pen (ADCAN & Avlocan),200470     MILKY WAY TRADING L.L.C,1000.0,2.0,2000.0,47,LP01
67000200.0,"Prd-Multicharger USB kit (CREST, VALDI)",200470     MILKY WAY TRADING L.L.C,500.0,18.0,9000.0,47,LP01
13000697.0,"Chiral AGP 150 x 4.0 mm, 5µm_CT-20154",200483     DIEM HEALTHCARE FZ-LLC,1.0,7400.0,7400.0,158,LP01
63001630.0,Letrozole Analytical Standard,300079     SIMSON PHARMA LIMITED,1000.0,100.0,100000.0,22,HP01
63001009.0,Anastrozole RS STD,300079     SIMSON PHARMA LIMITED,500.0,400.0,200000.0,22,HP01
63001011.0,Anastrozole Impurity A,300079     SIMSON PHARMA LIMITED,50.0,700.0,35000.0,22,HP01
63001012.0,Anastrozole Impurity B,300079     SIMSON PHARMA LIMITED,30.0,240.0,7200.0,22,HP01
63001013.0,Anastrozole Impurity C,300079     SIMSON PHARMA LIMITED,50.0,35.0,1750.0,22,HP01
64000936.0,CST-IS Front Door INFL Gasket,300076     TEMA SINERGIE S.P.A,1.0,2345.49,2345.49,150,HP01
,Fixing rods for universal feeder,200100     SPACETECH TECHNICAL SERVICES,1.0,900.0,900.0,40,LP01
,fabrication flange for granulation line,200100     SPACETECH TECHNICAL SERVICES,1.0,1000.0,1000.0,40,LP01
22000280.0,Box Tussezil 100mg Cap 30's,200323     Umm Al Quwain Manufacturing,9620.0,230.0,2212600.0,75,LP01
22000281.0,Leaflet Tussezil,200323     Umm Al Quwain Manufacturing,9620.0,94.0,904280.0,74,LP01
63000351.0,"Xbridge C18_4.6 x 50, 3.5µ_186003031",200003     GULF SCIENTIFIC CORPORATION LLC,2.0,3558.69,7117.38,35,HP01
